geneName	geneChromosome	strand	exonNumber	geneLength
Sun3	chr11	-	9	1205
Sun5	chr2	-	12	1155
Suox	chr10	-	4	2349
Supt16h	chr14	-	26	438
Supt3h	chr17	+	12	144
Supt4h1	chr11	+	5	67
Supt5h	chr7	-	30	336
Supt6h	chr11	-	37	600
Supt7l	chr5	-	5	264
Supv3l1	chr10	-	15	2390
Surf1	chr2	-	9	1178
Surf2	chr2	+	6	1136
Surf4	chr2	-	6	2863
Surf6	chr2	-	5	2568
Susd1	chr4	-	17	3295
Susd2	chr10	-	15	3255
Susd3	chr13	-	5	1144
Susd4	chr1	+	8	2035
Susd5	chr9	+	5	3874
Suv39h1	chrX	-	6	3116
Suv39h2	chr2	-	6	4282
Suv420h1	chr19	+	16	9112
Suv420h2	chr7	+	9	2235
Suz12	chr11	+	16	4373
Sv2a	chr3	+	13	3917
Sv2b	chr7	-	14	5705
Sv2c	chr13	-	13	4252
Sva	chr6	+	4	651
Sval1	chr6	+	4	617
Sval2	chr6	+	4	435
Sval3	chr6	+	4	550
Svep1	chr4	-	48	11275
Svil	chr18	+	35	7424
Svip	chr7	-	5	3235
Svop	chr5	-	16	3186
Svopl	chr6	-	16	2366
Svs1	chr6	+	5	2777
Svs2	chr2	-	3	1570
Svs3a	chr2	+	3	1200
Svs3b	chr2	-	3	1252
Svs4	chr2	-	3	575
Svs5	chr2	+	3	601
Svs6	chr2	+	4	532
Swap70	chr7	+	12	4035
Swi5	chr2	-	5	768
Syap1	chrX	-	9	2316
Sybu	chr15	-	9	3601
Syce1	chr7	-	13	1462
Syce1l	chr8	+	12	901
Syce2	chr8	+	5	1373
Sycn	chr7	+	2	557
Sycp1	chr3	-	33	3437
Sycp1-ps1	chr7	+	1	3113
Sycp2	chr2	-	44	5687
Sycp3	chr10	+	9	1122
Syde1	chr10	-	8	3288
Syde2	chr3	+	7	5495
Syf2	chr4	+	7	1276
Sykb	chr13	+	15	5272
Sympk	chr7	+	27	4121
Syn1	chrX	-	13	3213
Syn2	chr6	+	13	5646
Syn3	chr10	-	15	11838
Sync	chr4	+	5	2038
Syncrip	chr9	-	12	7340
Syne1	chr10	+	88	18108
Syne2	chr12	+	116	21718
Syngr1	chr15	+	5	4465
Syngr2	chr11	+	4	1524
Syngr3	chr17	-	4	1959
Syngr4	chr7	-	5	964
Synj1	chr16	-	33	7229
Synj2	chr17	+	28	5597
Synj2bp	chr12	-	4	10398
Synm	chr7	-	4	7866
Synpo	chr18	-	4	7113
Synpo2	chr3	-	5	7116
Synpo2l	chr14	-	4	3922
Synpr	chr14	+	7	2946
Synrg	chr11	+	22	5120
Syp	chrX	+	7	2482
Sypl	chr12	+	6	4689
Sypl2	chr3	-	6	3247
Sys1	chr2	+	4	1608
Syt1	chr10	-	11	372
Syt10	chr15	-	7	182
Syt11	chr3	-	4	455
Syt12	chr19	-	8	324
Syt13	chr2	+	6	372
Syt14	chr1	-	8	170
Syt15	chr14	+	8	415
Syt16	chr12	+	7	268
Syt17	chr7	-	8	157
Syt2	chr1	+	10	333
Syt3	chr7	+	11	245
Syt4	chr18	-	4	389
Syt5	chr7	-	8	171
Syt6	chr3	+	8	439
Syt7	chr19	+	12	693
Syt8	chr7	+	9	145
Syt9	chr7	+	7	379
Sytl1	chr4	-	15	183
Sytl2	chr7	+	20	682
Sytl3	chr17	+	16	236
Sytl4	chrX	-	17	365
Sytl5	chrX	+	17	222
Syvn1	chr19	+	17	3656
Szt2	chr4	-	72	1065
T	chr17	+	8	2046
T2	chr17	+	11	1753
Taar1	chr10	+	1	999
Taar2	chr10	+	2	1020
Taar3	chr10	+	1	1032
Taar4	chr10	+	1	1044
Taar5	chr10	+	1	1014
Taar6	chr10	-	1	1038
Taar7a	chr10	-	1	1077
Taar7b	chr10	+	1	1077
Taar7d	chr10	+	1	1077
Taar7e	chr10	+	1	1077
Taar7f	chr10	+	1	1077
Taar8a	chr10	+	1	1035
Taar8b	chr10	-	1	1035
Taar8c	chr10	-	1	1109
Taar9	chr10	-	1	1047
Tab1	chr15	+	11	2932
Tab2	chr10	-	7	4278
Tab3	chrX	+	9	6364
Tac1	chr6	+	7	1034
Tac2	chr10	+	8	884
Tac4	chr11	+	4	1247
Tacc1	chr8	-	13	7695
Tacc2	chr7	+	23	9537
Tacc3	chr5	+	15	2625
Taco1	chr11	+	5	1337
Tacr1	chr6	+	6	5026
Tacr2	chr10	+	5	2258
Tacr3	chr3	+	5	3764
Tacstd2	chr6	-	1	176
Tada1	chr1	+	8	2144
Tada2a	chr11	-	16	2119
Tada2b	chr5	-	2	3791
Tada3	chr6	-	9	1849
Taf1	chrX	+	41	8060
Taf10	chr7	-	5	757
Taf11	chr17	-	5	1220
Taf12	chr4	+	6	1350
Taf13	chr3	+	4	1289
Taf15	chr11	+	16	2049
Taf1a	chr1_random	+	11	2388
Taf1b	chr12	+	15	2019
Taf1c	chr8	-	15	3255
Taf1d	chr9	+	12	1699
Taf2	chr15	-	26	5033
Taf3	chr2	-	7	4805
Taf4a	chr2	-	15	4422
Taf4b	chr18	+	15	5149
Taf5	chr19	+	11	3258
Taf5l	chr8	-	5	2887
Taf6	chr5	-	15	2264
Taf6l	chr19	-	13	2499
Taf7	chr18	-	2	3302
Taf7l	chrX	-	13	1935
Taf8	chr17	-	9	2779
Taf9	chr13	+	7	2126
Taf9b	chrX	-	8	2665
Tagap	chr17	+	10	3076
Tagap	chr17_random	-	10	3076
Tagap1	chr17	-	4	2358
Tagln	chr9	-	5	1586
Tagln2	chr1	+	5	1382
Tagln3	chr16	-	4	1163
Tal1	chr4	+	4	4161
Tal2	chr4	+	2	1144
Taldo1	chr7	+	8	1276
Tanc1	chr2	+	27	7873
Tanc2	chr11	+	26	11859
Tank	chr2	+	10	2333
Taok1	chr11	-	20	12409
Taok2	chr7	-	19	6884
Taok3	chr5	+	22	4536
Tap1	chr17	+	11	2950
Tap2	chr17	+	12	2490
Tapbp	chr17	+	8	2750
Tapbpl	chr6	-	7	2073
Tapt1	chr5	-	14	344
Tarbp2	chr15	+	9	1736
Tardbp	chr4	-	6	7454
Tarm1	chr7	-	6	957
Tars	chr15	-	19	2636
Tars2	chr3	-	18	4440
Tarsl2	chr7	+	19	3194
Tas1r1	chr4	-	6	2785
Tas1r2	chr4	+	6	3046
Tas1r3	chr4	-	6	3512
Tas2r102	chr6	+	1	1044
Tas2r103	chr6	-	1	939
Tas2r104	chr6	-	1	909
Tas2r105	chr6	-	1	903
Tas2r106	chr6	-	1	927
Tas2r107	chr6	-	1	927
Tas2r108	chr6	+	1	894
Tas2r109	chr6	-	1	951
Tas2r110	chr6	+	1	1002
Tas2r113	chr6	+	1	930
Tas2r114	chr6	-	1	930
Tas2r115	chr6	-	1	933
Tas2r116	chr6	+	1	918
Tas2r117	chr6	+	1	993
Tas2r118	chr6	-	1	900
Tas2r119	chr15	+	1	1006
Tas2r120	chr6	+	1	888
Tas2r121	chr6	-	1	918
Tas2r122	chr6	-	1	930
Tas2r123	chr6	+	1	1002
Tas2r124	chr6	+	1	930
Tas2r125	chr6	+	1	936
Tas2r126	chr6	+	1	927
Tas2r129	chr6	+	1	963
Tas2r130	chr6	-	1	939
Tas2r131	chr6	-	1	933
Tas2r134	chr2	+	1	897
Tas2r135	chr6	+	1	966
Tas2r136	chr6	-	1	984
Tas2r137	chr6	+	1	1002
Tas2r138	chr6	-	1	996
Tas2r139	chr6	+	1	960
Tas2r140	chr6	-	1	939
Tas2r143	chr6	+	1	882
Tas2r144	chr6	+	1	960
Tasp1	chr2	-	14	2505
Tat	chr8	+	12	230
Tatdn1	chr15	-	12	132
Tatdn2	chr6	+	8	261
Tatdn3	chr1	-	10	122
Tax1bp1	chr6	+	18	3284
Tax1bp3	chr11	+	4	1417
Taz	chrX	+	10	1854
Tbata	chr10	+	11	198
Tbc1d1	chr5	+	20	5432
Tbc1d10a	chr11	+	9	1913
Tbc1d10b	chr7	-	9	3613
Tbc1d10c	chr19	-	10	1759
Tbc1d12	chr19	+	13	4209
Tbc1d13	chr2	+	12	3470
Tbc1d14	chr5	-	17	5015
Tbc1d15	chr10	-	17	3779
Tbc1d16	chr11	-	12	6988
Tbc1d17	chr7	-	17	2601
Tbc1d19	chr5	+	21	2688
Tbc1d2	chr4	-	13	4305
Tbc1d20	chr2	+	8	1936
Tbc1d21	chr9	-	11	1097
Tbc1d22a	chr15	+	13	3229
Tbc1d22b	chr17	+	13	3491
Tbc1d23	chr16	-	18	3650
Tbc1d24	chr17	-	11	8053
Tbc1d25	chrX	-	6	2648
Tbc1d2b	chr9	-	13	5934
Tbc1d30	chr10	-	12	5695
Tbc1d4	chr14	-	19	6641
Tbc1d5	chr17	-	22	5613
Tbc1d7	chr13	-	8	1097
Tbc1d8	chr1	-	20	4438
Tbc1d8b	chrX	+	21	5907
Tbc1d9	chr8	+	21	5848
Tbc1d9b	chr11	+	21	5198
Tbca	chr13	+	4	503
Tbcb	chr7	-	6	1173
Tbcc	chr17	+	1	1843
Tbccd1	chr16	-	8	2702
Tbcd	chr11	+	39	3912
Tbce	chr13	-	17	1807
Tbcel	chr9	-	8	4967
Tbck	chr3	+	27	4108
Tbk1	chr10	-	21	3029
Tbkbp1	chr11	-	9	3335
Tbl1x	chrX	+	16	2302
Tbl1xr1	chr3	+	16	8127
Tbl2	chr5	+	7	4336
Tbl3	chr17	-	22	2515
Tbp	chr17	+	8	1842
Tbpl1	chr10	-	7	2875
Tbpl2	chr2	-	7	1379
Tbr1	chr2	+	6	3976
Tbrg1	chr9	-	9	1565
Tbrg3	chr15	-	1	7979
Tbrg4	chr11	-	12	3139
Tbx1	chr16	-	7	1777
Tbx10	chr19	+	8	1778
Tbx15	chr3	+	8	3567
Tbx18	chr9	-	8	4679
Tbx19	chr1	-	8	2662
Tbx2	chr11	+	7	3562
Tbx20	chr9	-	9	6892
Tbx21	chr11	-	6	2552
Tbx22	chrX	+	10	5264
Tbx3	chr5	+	8	5082
Tbx4	chr11	+	9	3257
Tbx5	chr5	+	9	3941
Tbx6	chr7	+	8	1715
Tbxa2r	chr10	+	4	1919
Tbxas1	chr6	+	13	1978
Tc2n	chr12	-	13	2584
Tcam1	chr11	+	8	2985
Tcap	chr11	+	2	948
Tcea1	chr1	+	11	2847
Tcea2	chr2	+	10	1163
Tcea3	chr4	+	11	1247
Tceal1	chrX	+	2	1108
Tceal3	chrX	+	3	1115
Tceal5	chrX	-	3	1016
Tceal6	chrX	-	3	1115
Tceal7	chrX	+	3	971
Tceal8	chrX	-	4	2358
Tceanc	chrX	-	5	4047
Tceb1	chr1	-	4	955
Tceb2	chr17	-	4	508
Tceb3	chr4	-	11	4592
Tcerg1	chr18	+	22	4409
Tcerg1l	chr7	-	12	2569
Tcf12	chr9	-	21	4707
Tcf15	chr2	+	2	931
Tcf19	chr17	-	4	1773
Tcf20	chr15	-	6	7351
Tcf21	chr10	-	2	1229
Tcf23	chr5	+	3	4101
Tcf25	chr8	+	19	3836
Tcf3	chr10	-	20	3547
Tcf4	chr18	+	21	7681
Tcf7	chr11	-	9	2224
Tcf7l1	chr6	-	13	2784
Tcf7l2	chr19	+	17	4553
Tcfap2a	chr13	-	8	3268
Tcfap2b	chr1	+	8	6391
Tcfap2c	chr2	+	8	3068
Tcfap2d	chr1	+	8	1747
Tcfap2e	chr4	-	7	2117
Tcfap4	chr16	-	7	2113
Tcfcp2	chr15	-	16	3192
Tcfcp2l1	chr1	+	15	9270
Tcfe3	chrX	+	10	3274
Tcfeb	chr17	+	10	2827
Tcfec	chr6	-	7	1779
Tcfl5	chr2	-	6	2207
Tchh	chr3	+	2	5823
Tchhl1	chr3	+	3	2066
Tchp	chr5	+	13	2863
Tcirg1	chr19	-	22	3304
Tcl1	chr12	-	4	1393
Tcl1b1	chr12	+	4	1026
Tcl1b2	chr12	+	4	1009
Tcl1b3	chr12	+	4	830
Tcl1b4	chr12	+	4	1031
Tcl1b5	chr12	+	4	1041
Tcn2	chr11	-	11	2132
Tcof1	chr18	-	26	4629
Tcp1	chr17	+	12	2363
Tcp10a	chr17	+	26	3664
Tcp10b	chr17	+	12	1757
Tcp10c	chr17	+	12	2065
Tcp11	chr17	-	10	2039
Tcp11l1	chr2	-	10	3512
Tcp11l2	chr10	+	10	2400
Tcstv1	chrUn_random	-	3	84
Tcstv3	chrUn_random	-	2	87
Tcta	chr9	-	3	162
Tcte1	chr17	+	5	305
Tcte2	chr17	-	3	139
Tcte3	chr17	-	4	77
Tctex1d1	chr4	+	6	224
Tctex1d2	chr16	+	5	61
Tctex1d4	chr4	+	4	96
Tctn1	chr5	-	14	202
Tctn2	chr5	+	18	254
Tctn3	chr19	-	14	265
Tdg	chr10	+	10	3218
Tdgf1	chr9	-	6	1927
Tdh	chr14	-	9	1881
Tdo2	chr3	-	12	1633
Tdp1	chr12	+	16	2055
Tdp2	chr13	+	7	1977
Tdpoz1	chr3	-	2	2302
Tdpoz2	chr3	-	1	1093
Tdpoz3	chr3	+	1	1098
Tdpoz4	chr3	+	1	1113
Tdpoz5	chr3	-	2	2046
Tdrd1	chr19	+	27	5443
Tdrd12	chr7	-	12	1621
Tdrd3	chr14	+	14	2717
Tdrd5	chr1	-	18	3444
Tdrd6	chr17	-	5	7062
Tdrd7	chr4	+	16	3510
Tdrd9	chr12	+	36	4809
Tdrkh	chr3	+	13	2650
Tead1	chr7	+	14	9962
Tead2	chr7	+	12	2115
Tead3	chr17	-	15	3003
Tead4	chr6	-	12	3076
Tec	chr5	-	19	2656
Tecpr1	chr5	-	25	4162
Tecpr2	chr12	+	21	7830
Tecr	chr8	-	13	1174
Tecrl	chr5	-	12	2373
Tecta	chr9	-	24	723
Tectb	chr19	+	10	269
Teddm1	chr1	+	1	1415
Tef	chr15	+	5	4458
Tek	chr4	+	23	4654
Tekt1	chr11	-	8	136
Tekt2	chr4	-	10	144
Tekt3	chr11	+	8	170
Tekt4	chr17	+	6	151
Tekt5	chr16	-	6	125
Telo2	chr17	-	21	3531
Tenc1	chr15	+	29	4707
Tep1	chr14	-	55	8163
Tepp	chr8	+	8	967
Terc	chr3	-	1	397
Terf1	chr1	+	10	1633
Terf2	chr8	-	10	3758
Terf2ip	chr8	+	3	3599
Tert	chr13	+	16	335
Tes	chr6	+	7	2442
Tesc	chr5	+	8	942
Tesk1	chr4	+	10	3620
Tesk2	chr4	+	11	3032
Tet1	chr10	-	11	1395
Tet2	chr3	-	11	913
Tet3	chr6	-	11	1085
Tex10	chr4	-	16	3203
Tex101	chr7	-	6	1054
Tex11	chrX	-	31	3594
Tex12	chr9	-	5	617
Tex13	chrX	-	4	2116
Tex13a	chrX	-	2	1317
Tex14	chr11	+	32	4888
Tex15	chr8	+	4	8408
Tex16	chrX	+	4	3972
Tex19.1	chr11	+	3	1739
Tex19.2	chr11	-	3	2046
Tex2	chr11	-	12	4942
Tex21	chr12	-	10	2243
Tex22	chr12	+	3	1267
Tex24	chr8	+	3	1767
Tex261	chr6	-	6	1454
Tex264	chr9	-	7	1854
Tex28	chrX	-	5	1420
Tex9	chr9	-	12	4317
Tfam	chr10	-	7	3918
Tfb1m	chr17	-	7	1334
Tfb2m	chr1	-	8	2448
Tfdp1	chr8	+	11	1700
Tfdp2	chr9	+	17	7645
Tff1	chr17	-	3	478
Tff1	chr5	-	3	478
Tff2	chr17	-	4	571
Tff3	chr17	-	3	458
Tfg	chr16	-	8	1849
Tfip11	chr5	+	14	3549
Tfpi	chr2	-	11	3780
Tfpi2	chr6	-	5	1508
Tfpt	chr7	-	6	107
Tfrc	chr16	+	19	4914
Tg	chr15	+	48	8436
Tgds	chr14	-	12	2265
Tgfa	chr6	+	6	4229
Tgfb1	chr7	+	7	2094
Tgfb1i1	chr7	+	10	3026
Tgfb2	chr1	-	7	4725
Tgfb3	chr12	-	7	3385
Tgfbi	chr13	+	17	2678
Tgfbr1	chr4	+	9	5666
Tgfbr2	chr9	-	8	4788
Tgfbr3	chr5	-	17	6053
Tgfbrap1	chr1	-	13	5538
Tgif1	chr17	-	6	2674
Tgif2	chr2	+	3	2791
Tgif2lx1	chrX	+|-	2	2044
Tgif2lx2	chrX	+|-	2	2064
Tgm1	chr14	-	16	3006
Tgm2	chr2	-	13	3549
Tgm3	chr2	+	13	4110
Tgm4	chr9	+	14	2767
Tgm5	chr2	-	13	2531
Tgm6	chr2	+	13	3310
Tgm7	chr2	-	12	2123
Tgoln1	chr6	-	4	5024
Tgoln2	chr6	-	4	2236
Tgs1	chr4	+	13	4327
Tgtp1	chr11	-	2	280
Tgtp2	chr11	-	4	562
Th	chr7	-	13	1757
Th1l	chr2	+	15	2279
Tha1	chr11	-	7	1840
Thada	chr17	-	38	7896
Thap1	chr8	+	3	2267
Thap11	chr8	+	1	1848
Thap2	chr10	-	3	3408
Thap3	chr4	-	4	1114
Thap4	chr1	-	6	2160
Thap6	chr5	+	5	3673
Thap7	chr16	-	5	1164
Thbd	chr2	-	1	3718
Thbs1	chr2	+	22	5802
Thbs2	chr17	-	22	5922
Thbs3	chr3	+	23	3183
Thbs4	chr13	-	22	3202
Theg	chr10	-	8	1249
Them4	chr3	+	6	1730
Them5	chr3	+	6	1251
Themis	chr10	+	6	3981
Thg1l	chr11	-	6	939
Thnsl1	chr2	+	3	3899
Thnsl2	chr6	-	10	1850
Thoc1	chr18	+	21	3855
Thoc2	chrX	-	39	7619
Thoc3	chr13	-	6	2326
Thoc4	chr11	-	6	1132
Thoc5	chr11	+	20	2235
Thoc6	chr17	-	13	1431
Thoc7	chr14	-	8	1148
Thop1	chr10	+	13	2585
Thpo	chr16	-	7	2512
Thra	chr11	+	9	2246
Thrap3	chr4	-	11	4327
Thrb	chr14	+	11	6555
Thrsp	chr7	-	2	1038
Thsd1	chr8	+	5	4430
Thsd4	chr9	-	19	9030
Thsd7a	chr6	-	27	11000
Thsd7b	chr1	+	28	6253
Thtpa	chr14	+	2	283
Thumpd1	chr7	-	4	2655
Thumpd2	chr17	-	10	1856
Thumpd3	chr6	+	10	2061
Thy1	chr9	+	4	1735
Thyn1	chr9	+	8	963
Tia1	chr6	+	13	4483
Tial1	chr7	-	12	4292
Tiam1	chr16	-	30	7798
Tiam2	chr17	+	28	6281
Ticam1	chr17	-	2	2830
Ticam2	chr18	-	3	3264
Tie1	chr4	-	23	3879
Tifa	chr3	+	3	2137
Tifab	chr13	-	3	3498
Tigd2	chr6	+	2	3007
Tigd3	chr19	-	2	2115
Tigd4	chr3	+	1	3459
Tigd5	chr15	+	1	4801
Tigit	chr16	-	4	95
Timd2	chr11	-	11	3384
Timd4	chr11	+	9	2175
Timeless	chr10	+	30	4515
Timm10	chr2	+	3	666
Timm13	chr10	-	3	1225
Timm17a	chr1	-	6	917
Timm17b	chrX	+	6	1641
Timm22	chr11	+	4	2813
Timm23	chr14	-	7	1162
Timm44	chr8	-	13	1782
Timm50	chr7	-	11	1179
Timm8a1	chrX	-	2	1183
Timm8a2	chr14	+	2	915
Timm8b	chr9	+	2	527
Timm9	chr12	-	7	1117
Timp1	chrX	+	6	890
Timp2	chr11	-	5	3622
Timp3	chr10	+	5	4681
Timp4	chr6	-	5	1416
Tinag	chr9	-	11	1708
Tinagl1	chr4	-	13	2175
Tinf2	chr14	-	9	1738
Tiparp	chr3	+	6	4154
Tipin	chr9	+	8	1211
Tiprl	chr1	-	7	4395
Tirap	chr9	-	8	4868
Tjap1	chr17	-	11	2557
Tjp1	chr7	-	28	7114
Tjp2	chr19	-	24	4798
Tjp3	chr10	-	21	3031
Tk1	chr11	-	7	1369
Tk2	chr8	-	10	2400
Tkt	chr14	+	14	314
Tktl1	chrX	+	13	241
Tktl2	chr8	+	1	203
Tlcd1	chr11	+	4	1283
Tlcd2	chr11	+	5	1140
Tle1	chr4	-	20	4369
Tle2	chr10	+	21	2749
Tle3	chr9	+	20	5202
Tle4	chr19	-	20	4555
Tle6	chr10	-	14	2015
Tlk1	chr2	-	20	4031
Tlk2	chr11	+	22	5475
Tll1	chr8	-	21	4928
Tll2	chr19	-	21	3369
Tln1	chr4	-	57	8560
Tln2	chr9	-	58	12134
Tlr1	chr5	-	3	2567
Tlr11	chr14	+	1	3162
Tlr12	chr4	-	1	3174
Tlr13	chrX	+	3	4014
Tlr2	chr3	-	3	2855
Tlr3	chr8	-	7	4327
Tlr4	chr4	+	3	3846
Tlr5	chr1	+	4	3199
Tlr6	chr5	-	2	2600
Tlr7	chrX	-	3	3746
Tlr8	chrX	-	2	3158
Tlr9	chr9	+	2	3471
Tlx1	chr19	+	3	2030
Tlx2	chr6	-	3	1434
Tlx3	chr11	-	3	1532
Tm2d1	chr4	-	7	986
Tm2d2	chr8	+	4	1281
Tm2d3	chr7	+	6	1003
Tm4sf1	chr3	-	7	1902
Tm4sf19	chr16	+	5	1257
Tm4sf20	chr1	-	4	1503
Tm4sf4	chr3	+	5	1398
Tm4sf5	chr11	+	5	976
Tm6sf1	chr7	+	10	2202
Tm6sf2	chr8	+	10	1418
Tm7sf2	chr19	-	10	1479
Tm7sf3	chr6	-	12	3312
Tm7sf4	chr15	+	4	1993
Tm9sf1	chr14	-	6	2516
Tm9sf2	chr14	+	17	3062
Tm9sf3	chr19	-	15	6144
Tm9sf4	chr2	+	18	3895
Tmbim1	chr1	-	12	2309
Tmbim4	chr10	+	7	808
Tmbim6	chr15	+	13	2803
Tmc1	chr19	-	21	4073
Tmc2	chr2	+	20	3216
Tmc3	chr7	+	23	4316
Tmc4	chr7	-	15	2346
Tmc5	chr7	+	23	4307
Tmc6	chr11	-	20	3144
Tmc7	chr7	-	16	4493
Tmc8	chr11	+	17	2908
Tmcc1	chr6	-	6	5719
Tmcc2	chr1	-	5	3410
Tmcc3	chr10	+	6	5889
Tmco1	chr1	+	7	4474
Tmco2	chr4	-	2	719
Tmco3	chr8	+	13	4533
Tmco4	chr4	+	17	3322
Tmco5	chr2	+	12	1187
Tmco5b	chr2	+	12	1237
Tmco6	chr18	+	12	1815
Tmco7	chr8	+	18	4409
Tmed1	chr9	-	4	1487
Tmed10	chr12	-	5	3526
Tmed11	chr5	-	5	763
Tmed2	chr5	+	4	1975
Tmed3	chr9	-	3	1324
Tmed4	chr11	-	5	1625
Tmed5	chr5	-	4	3751
Tmed6	chr8	-	4	863
Tmed7	chr18	-	3	3452
Tmed8	chr12	-	6	7179
Tmed9	chr13	+	5	1451
Tmeff1	chr4	+	10	2442
Tmeff2	chr1	+	10	3339
Tmem100	chr11	+	3	1764
Tmem101	chr11	-	4	1576
Tmem102	chr11	-	2	1941
Tmem104	chr11	+	10	4566
Tmem106a	chr11	+	9	2301
Tmem106b	chr6	+	9	6082
Tmem106c	chr15	+	8	1574
Tmem107	chr11	+	4	1265
Tmem108	chr9	-	6	3692
Tmem109	chr19	-	4	1928
Tmem11	chr11	-	3	1511
Tmem110	chr14	+	8	3738
Tmem111	chr6	-	8	1958
Tmem115	chr9	+	2	2177
Tmem116	chr5	+	12	1451
Tmem117	chr15	+	8	2781
Tmem119	chr5	-	2	2078
Tmem120a	chr5	-	12	1278
Tmem120b	chr5	+	12	1860
Tmem121	chr12	+	2	1600
Tmem123	chr9	+	5	2870
Tmem125	chr4	-	4	1862
Tmem126a	chr7	-	5	766
Tmem126b	chr7	-	5	862
Tmem127	chr2	+	4	4401
Tmem128	chr5	+	5	1085
Tmem129	chr5	-	4	2244
Tmem130	chr5	-	8	2734
Tmem131	chr1	-	41	6548
Tmem132a	chr19	-	11	3489
Tmem132b	chr5	+	9	7964
Tmem132c	chr5	+	9	5113
Tmem132d	chr5	-	9	4278
Tmem132e	chr11	+	10	4105
Tmem134	chr19	+	7	1518
Tmem135	chr7	-	15	3693
Tmem136	chr9	-	3	3500
Tmem138	chr19	-	5	918
Tmem139	chr6	+	3	1147
Tmem140	chr6	+	2	2614
Tmem141	chr2	-	4	1055
Tmem143	chr7	+	8	2169
Tmem144	chr3	-	12	2292
Tmem145	chr7	+	15	2298
Tmem146	chr17	+	22	2565
Tmem147	chr7	-	7	868
Tmem149	chr7	+	5	1186
Tmem14a	chr1	+	5	1112
Tmem14c	chr13	+	6	952
Tmem150a	chr6	+	8	1510
Tmem150b	chr7	-	7	3418
Tmem150c	chr5	-	8	3083
Tmem151a	chr19	-	2	3945
Tmem151b	chr17	-	3	4851
Tmem154	chr3	+	7	3342
Tmem158	chr9	-	1	1733
Tmem159	chr7	+	5	1411
Tmem160	chr7	+	3	815
Tmem161a	chr8	+	12	2994
Tmem161b	chr13	+	12	2746
Tmem163	chr1	-	8	2517
Tmem164	chrX	+	9	6599
Tmem165	chr5	+	6	1896
Tmem167	chr13	+	4	10809
Tmem167b	chr3	-	3	2864
Tmem168	chr6	-	5	4548
Tmem169	chr1	+	3	2815
Tmem17	chr11	+	4	1370
Tmem170	chr8	-	3	1943
Tmem170b	chr13	+	3	7170
Tmem171	chr13	-	4	1155
Tmem173	chr18	-	8	2302
Tmem174	chr13	-	2	2252
Tmem175	chr5	+	11	3109
Tmem176a	chr6	+	8	1119
Tmem176b	chr6	-	8	2048
Tmem177	chr1	-	2	3290
Tmem178	chr17	+	4	1696
Tmem179	chr12	-	4	2373
Tmem179b	chr19	-	5	848
Tmem18	chr12	+	5	2958
Tmem180	chr19	+	9	2280
Tmem181a	chr17	+	17	1869
Tmem181b-ps	chr17	-	10	4710
Tmem181c-ps	chr17	+|-	18	3034
Tmem181d-ps	chr17	+|-	18	3034
Tmem182	chr1	+	5	1096
Tmem183a	chr1	-	8	3169
Tmem184a	chr5	-	9	2090
Tmem184b	chr15	-	9	3361
Tmem184c	chr8	-	10	2680
Tmem185b	chr1	+	1	2830
Tmem186	chr16	-	2	2878
Tmem188	chr8	+	6	1832
Tmem189	chr2	-	6	1700
Tmem19	chr10	-	7	3009
Tmem190	chr7	+	5	585
Tmem191c	chr16	+	10	1408
Tmem192	chr8	+	6	1125
Tmem194	chr10	+	9	6513
Tmem194b	chr1	+	9	3394
Tmem196	chr12	+	4	1168
Tmem198	chr1	+	5	2185
Tmem199	chr11	-	6	1343
Tmem2	chr19	+	25	6667
Tmem20	chr19	+	3	3471
Tmem200a	chr10	-	2	4115
Tmem200b	chr4	+	1	1370
Tmem200c	chr17	+	2	3213
Tmem201	chr4	-	10	6985
Tmem202	chr9	-	5	1256
Tmem203	chr2	+	1	914
Tmem204	chr17	-	3	1779
Tmem205	chr9	-	4	785
Tmem206	chr1	+	8	4204
Tmem207	chr16	-	5	1538
Tmem208	chr8	+	6	775
Tmem209	chr6	-	15	3403
Tmem210	chr2	+	4	516
Tmem211	chr5	+	5	1827
Tmem212	chr3	-	4	717
Tmem213	chr6	+	3	530
Tmem214	chr5	+	17	2762
Tmem215	chr4	+	2	3226
Tmem216	chr19	-	5	1096
Tmem217	chr17	-	3	919
Tmem218	chr9	+	4	1020
Tmem219	chr7	-	6	944
Tmem22	chr9	-	2	1585
Tmem220	chr11	+	7	1147
Tmem221	chr8	-	4	1539
Tmem222	chr4	-	6	1482
Tmem223	chr19	+	2	748
Tmem225	chr9	+	4	991
Tmem229a	chr6	-	1	4985
Tmem229b	chr12	-	4	3961
Tmem231	chr8	-	7	2887
Tmem232	chr17	-	15	2588
Tmem233	chr5	-	3	700
Tmem25	chr9	-	9	2354
Tmem26	chr10	+	6	5052
Tmem27	chrX	+	6	1262
Tmem28	chrX	+	3	1416
Tmem29	chrX	-	6	2753
Tmem30a	chr9	-	7	3660
Tmem30b	chr12	-	1	3282
Tmem30c	chr16	-	8	1382
Tmem33	chr5	+	8	6160
Tmem35	chrX	+	2	1918
Tmem37	chr1	-	2	1017
Tmem38a	chr8	+	6	2096
Tmem38b	chr4	+	6	2861
Tmem39a	chr16	+	10	2934
Tmem39b	chr4	-	9	1810
Tmem40	chr6	-	13	1726
Tmem41a	chr16	-	5	1359
Tmem41b	chr7	-	7	3619
