geneName	geneChromosome	strand	exonNumber	geneLength
RRM2	chr2	+	10	3434
RRM2B	chr8	-	9	5200
RRN3	chr16	-	18	3746
RRN3P1	chr16	-	12	1609
RRN3P2	chr16	+	17	2396
RRN3P3	chr16	-	7	2492
RRNAD1	chr1	+	8	2269
RRP1	chr21	+	13	1807
RRP12	chr10	-	34	4426
RRP15	chr1	+	5	7771
RRP1B	chr21	+	16	5087
RRP36	chr6	+	7	1159
RRP7A	chr22	-	7	5455
RRP7B	chr22	-	7	2316
RRP8	chr11	-	7	1751
RRP9	chr3	-	15	1543
RRS1	chr8	+	1	1706
RS1	chrX	-	6	3026
RSAD1	chr17	+	9	2499
RSAD2	chr2	+	6	3512
RSBN1	chr1	-	7	6593
RSBN1L	chr7	+	8	3220
RSC1A1	chr1	+	1	1854
RSF1	chr11	-	16	5134
RSG1	chr1	-	5	1560
RSL1D1	chr16	-	9	5135
RSL24D1	chr15	-	6	1473
RSPH1	chr21	-	9	1366
RSPH10B	chr7	-|+	42	6212
RSPH10B2	chr7	-|+	42	6212
RSPH3	chr6	-	8	2177
RSPH4A	chr6	+	6	2840
RSPH6A	chr19	-	6	2484
RSPH9	chr6	+	6	1059
RSPO1	chr1	-	9	3089
RSPO2	chr8	-	6	3149
RSPO3	chr6	+	5	2141
RSPO4	chr20	-	5	2709
RSPRY1	chr16	+	15	2069
RSRC1	chr3	+	10	1628
RSRC2	chr12	-	11	2452
RSU1	chr10	-	9	3753
RTBDN	chr19	-	8	1440
RTCD1	chr1	+	12	2623
RTDR1	chr22	-	7	1252
RTEL1	chr20	+	35	5027
RTEL1-TNFRSF6B	chr20	+	38	5772
RTF1	chr15	+	18	5021
RTKN	chr2	-	14	2849
RTKN2	chr10	-	12	6641
RTL1	chr14	-	1	4193
RTN1	chr14	-	11	3834
RTN2	chr19	-	11	2284
RTN3	chr11	+	9	4976
RTN4	chr2	-	11	5202
RTN4IP1	chr6	-	9	2636
RTN4R	chr22	-	2	1919
RTN4RL1	chr17	-	2	3164
RTN4RL2	chr11	+	3	1263
RTP1	chr3	+	2	2217
RTP2	chr3	-	2	1346
RTP3	chr3	+	2	817
RTP4	chr3	+	2	1011
RTTN	chr18	-	49	7093
RUFY1	chr5	+	18	2920
RUFY2	chr10	-	19	6086
RUFY3	chr4	+	20	7414
RUFY4	chr2	+	15	3729
RUNDC1	chr17	+	5	3828
RUNDC2A	chr16	+	8	2248
RUNDC2C	chr16	+	13	5727
RUNDC3A	chr17	+	12	2433
RUNDC3B	chr7	+	12	4101
RUNX1	chr21	-	10	7981
RUNX1T1	chr8	-	17	8992
RUNX2	chr6	+	9	5969
RUNX3	chr1	-	6	4767
RUSC1	chr1	+	11	4136
RUSC1-AS1	chr1	-	2	1306
RUSC2	chr9	+	13	5799
RUVBL1	chr3	-	11	1768
RUVBL2	chr19	+	15	1488
RWDD1	chr6	+	9	1309
RWDD2A	chr6	+	3	1415
RWDD2B	chr21	-	5	1705
RWDD3	chr1	+	5	1385
RWDD4	chr4	-	7	2593
RXFP1	chr4	+	18	2412
RXFP2	chr13	+	18	2803
RXFP3	chr5	+	1	2533
RXFP4	chr1	+	1	1146
RXRA	chr9	+	10	5522
RXRB	chr6	-	10	2875
RXRB	chr6_cox_hap2	-	10	2875
RXRB	chr6_dbb_hap3	-	10	2875
RXRB	chr6_mann_hap4	-	10	2876
RXRB	chr6_mcf_hap5	-	10	2875
RXRB	chr6_qbl_hap6	-	10	2876
RXRG	chr1	-	11	2469
RYBP	chr3	-	4	4449
RYK	chr3	-	15	2940
RYR1	chr19	+	106	15391
RYR2	chr1	+	105	16365
RYR3	chr15	+	104	15559
S100A1	chr1	+	3	594
S100A10	chr1	-	3	1055
S100A11	chr1	-	3	594
S100A12	chr1	-	3	466
S100A13	chr1	-	9	1402
S100A14	chr1	-	4	1042
S100A16	chr1	-	3	1068
S100A2	chr1	-	3	962
S100A3	chr1	-	3	738
S100A4	chr1	-	4	564
S100A5	chr1	-	4	710
S100A6	chr1	-	3	683
S100A7	chr1	-	3	439
S100A7A	chr1	+	3	4279
S100A7L2	chr1	-	3	480
S100A8	chr1	-	3	523
S100A9	chr1	+	3	577
S100B	chr21	-	3	1135
S100G	chrX	+	3	453
S100P	chr4	+	2	510
S100PBP	chr1	+	9	4526
S100Z	chr5	+	5	1147
S1PR1	chr1	+	2	3050
S1PR2	chr19	-	2	3584
S1PR3	chr9	+	2	4206
S1PR4	chr19	+	1	1595
S1PR5	chr19	-	3	2510
SAA1	chr11	+	4	677
SAA2	chr11	-	5	2331
SAA2-SAA4	chr11	-	6	850
SAA3P	chr11	-	3	642
SAA4	chr11	-	4	665
SAAL1	chr11	-	12	1531
SAC3D1	chr11	+	2	1567
SACM1L	chr3	+	20	3707
SACS	chr13	-	10	15639
SAE1	chr19	+	9	2618
SAFB	chr19	+	21	3112
SAFB2	chr19	-	21	3318
SAG	chr2	+	16	1749
SAGE1	chrX	+	20	3046
SALL1	chr16	-	4	5360
SALL2	chr14	-	2	4912
SALL3	chr18	+	3	4774
SALL4	chr20	-	4	3484
SAMD1	chr19	-	5	1299
SAMD10	chr20	-	5	2181
SAMD11	chr1	+	14	2554
SAMD12	chr8	-	5	10441
SAMD13	chr1	+	6	1803
SAMD14	chr17	-	11	1859
SAMD15	chr14	+	3	2025
SAMD3	chr6	-	13	2472
SAMD4A	chr14	+	14	7051
SAMD4B	chr19	+	16	4490
SAMD5	chr6	+	2	6324
SAMD7	chr3	+	9	2262
SAMD8	chr10	+	5	7009
SAMD9	chr7	-	3	6855
SAMD9L	chr7	-	5	7133
SAMHD1	chr20	-	16	3189
SAMM50	chr22	+	15	1756
SAMSN1	chr21	-	8	1888
SAP130	chr2	-	21	4173
SAP18	chr13	+	4	2301
SAP25	chr7	-	6	835
SAP30	chr4	+	4	1109
SAP30BP	chr17	+	11	2519
SAP30L	chr5	+	5	6269
SAR1A	chr10	-	8	3071
SAR1B	chr5	-	8	6651
SARDH	chr9	-	22	3481
SARM1	chr17	+	9	7000
SARNP	chr12	-	12	1308
SARS	chr1	+	10	6306
SARS2	chr19	-	17	2136
SART1	chr11	+	20	3601
SART3	chr12	-	19	4370
SASH1	chr6	+	20	7709
SASH3	chrX	+	8	2693
SASS6	chr1	-	17	3897
SAT1	chrX	+	7	1174
SAT2	chr17	-	6	963
SATB1	chr3	-	13	5861
SATB2	chr2	-	14	6337
SATL1	chrX	-	5	2152
SAV1	chr14	-	5	3031
SBDS	chr7	-	5	1605
SBDSP1	chr7	+	5	1796
SBF1	chr22	-	41	8017
SBF1P1	chr8	-	1	6125
SBF2	chr11	-	40	7439
SBK1	chr16	+	4	4992
SBK2	chr19	-	4	1062
SBNO1	chr12	-	31	10981
SBNO2	chr19	-	33	5110
SBSN	chr19	-	4	1986
SC4MOL	chr4	+	6	2139
SC5DL	chr11	+	6	7157
SCAF1	chr19	+	11	4313
SCAF11	chr12	-	15	7596
SCAF4	chr21	-	20	4269
SCAF8	chr6	+	20	5004
SCAI	chr9	-	19	12210
SCAMP1	chr5	+	9	6244
SCAMP2	chr15	-	9	1291
SCAMP3	chr1	-	9	1572
SCAMP4	chr19	+	7	2526
SCAMP5	chr15	+	9	3540
SCAND1	chr20	-	3	1510
SCAND2	chr15	+	5	4509
SCAND3	chr6	-	4	4877
SCAND3	chr6_cox_hap2	-	4	4877
SCAP	chr3	-	23	4255
SCAPER	chr15	-	34	5035
SCARA3	chr8	+	7	3832
SCARA5	chr8	-	9	4151
SCARB1	chr12	-	13	2742
SCARB2	chr4	-	12	4767
SCARF1	chr17	-	10	3850
SCARF2	chr22	-	11	3509
SCARNA1	chr1	+	1	166
SCARNA10	chr12	+	1	330
SCARNA11	chr12	-	1	137
SCARNA12	chr12	-	1	270
SCARNA13	chr14	-	1	275
SCARNA14	chr15	-	1	137
SCARNA15	chr15	+	1	127
SCARNA16	chr17	+	1	187
SCARNA17	chr18	+	1	421
SCARNA18	chr5	-	1	134
SCARNA2	chr1	+	1	420
SCARNA20	chr17	-	1	130
SCARNA21	chr17	+	1	138
SCARNA22	chr4	+	1	125
SCARNA23	chrX	+	1	130
SCARNA27	chr6	-	1	126
SCARNA3	chr1	-	1	144
SCARNA4	chr1	-	1	129
SCARNA5	chr2	+	1	278
SCARNA6	chr2	+	1	266
SCARNA7	chr3	-	1	330
SCARNA8	chr9	-	1	131
SCARNA9	chr11	+	1	353
SCARNA9L	chrX	-	1	348
SCCPDH	chr1	+	12	2475
SCD	chr10	+	6	5468
SCD5	chr4	-	6	4294
SCEL	chr13	+	33	3226
SCFD1	chr14	+	25	2156
SCFD2	chr4	-	9	3174
SCG2	chr2	-	2	2572
SCG3	chr15	+	12	3310
SCG5	chr15	+	6	1244
SCGB1A1	chr11	+	3	452
SCGB1C1	chr11	+	3	431
SCGB1D1	chr11	+	3	429
SCGB1D2	chr11	+	3	438
SCGB1D4	chr11	-	3	434
SCGB2A1	chr11	+	3	521
SCGB2A2	chr11	+	3	502
SCGB3A1	chr5	-	3	466
SCGB3A2	chr5	+	3	518
SCGBL	chr19	-	3	427
SCGN	chr6	+	11	1479
SCHIP1	chr3	+	9	2984
SCIN	chr7	+	17	3297
SCLT1	chr4	-	21	3053
SCLY	chr2	+	12	2527
SCMH1	chr1	-	19	3801
SCML1	chrX	+	8	2911
SCML2	chrX	-	15	4198
SCML4	chr6	-	8	4536
SCN10A	chr3	-	27	5874
SCN11A	chr3	-	26	6500
SCN1A	chr2	-	28	8342
SCN1B	chr19	+	6	1979
SCN2A	chr2	+	29	9191
SCN2B	chr11	-	4	4922
SCN3A	chr2	-	29	9217
SCN3B	chr11	-	6	6066
SCN4A	chr17	-	24	7805
SCN4B	chr11	-	5	4819
SCN5A	chr3	-	29	8597
SCN7A	chr2	-	25	7186
SCN8A	chr12	+	27	7207
SCN9A	chr2	-	27	9760
SCNM1	chr1	+	7	2085
SCNN1A	chr12	-	14	3822
SCNN1B	chr16	+	13	2597
SCNN1D	chr1	+	18	3054
SCNN1G	chr16	+	13	3499
SCO1	chr17	-	6	1754
SCO2	chr22	-	4	1360
SCOC	chr4	+	6	2350
SCP2	chr1	+	17	3700
SCPEP1	chr17	+	13	1945
SCRG1	chr4	-	3	903
SCRIB	chr8	-	37	5218
SCRN1	chr7	-	10	5552
SCRN2	chr17	-	7	1834
SCRN3	chr2	+	8	3053
SCRT1	chr8	-	2	3552
SCRT2	chr20	-	2	3577
SCT	chr11	-	4	514
SCTR	chr2	-	13	1823
SCUBE1	chr22	-	22	3868
SCUBE2	chr11	-	23	4707
SCUBE3	chr6	+	22	5115
SCXA	chr8	+	4	1212
SCXB	chr8	+	4	1212
SCYL1	chr11	+	18	2649
SCYL2	chr12	+	18	3804
SCYL3	chr1	-	14	3477
SDAD1	chr4	-	22	3018
SDC1	chr2	-	6	3373
SDC2	chr8	+	5	3485
SDC3	chr1	-	5	5121
SDC4	chr20	-	5	2612
SDC4P	chr22	-	1	467
SDCBP	chr8	+	9	2167
SDCBP2	chr20	-	10	1794
SDCCAG3	chr9	-	10	2379
SDCCAG8	chr1	+	18	2617
SDF2	chr17	-	3	1075
SDF2L1	chr22	+	3	874
SDF4	chr1	-	7	2138
SDHA	chr5	+	15	2389
SDHAF1	chr19	+	1	1131
SDHAF2	chr11	+	4	1219
SDHAP1	chr3	-	17	2491
SDHAP2	chr3	+	15	2303
SDHAP3	chr5	-	7	1152
SDHB	chr1	-	8	1145
SDHC	chr1	+	6	2852
SDHD	chr11	+	4	1365
SDK1	chr7	+	45	10619
SDK2	chr17	-	45	10722
SDPR	chr2	-	2	3250
SDR16C5	chr8	-	7	3037
SDR39U1	chr14	-	6	1231
SDR42E1	chr16	-	3	2775
SDR9C7	chr12	-	4	1765
SDS	chr12	-	8	1604
SDSL	chr12	+	9	1397
SEBOX	chr17	-	3	665
SEC1	chr19	+	5	2649
SEC11A	chr15	-	6	1383
SEC11C	chr18	+	6	781
SEC13	chr3	-	11	1770
SEC14L1	chr17	+	21	6245
SEC14L2	chr22	+	12	4855
SEC14L3	chr22	-	12	2084
SEC14L4	chr22	-	12	2517
SEC14L5	chr16	+	16	6456
SEC14L6	chr22	-	12	1261
SEC16A	chr9	-	32	9042
SEC16B	chr1	-	26	4024
SEC22A	chr3	+	7	3416
SEC22B	chr1	+	5	1821
SEC22C	chr3	-	8	6524
SEC23A	chr14	-	20	3841
SEC23B	chr20	+	20	3747
SEC23IP	chr10	+	19	7306
SEC24A	chr5	+	23	6387
SEC24B	chr4	+	24	4646
SEC24C	chr10	+	24	4545
SEC24D	chr4	-	23	4063
SEC31A	chr4	-	27	4259
SEC31B	chr10	-	26	4612
SEC61A1	chr3	+	12	3636
SEC61A2	chr10	+	15	3503
SEC61B	chr9	+	4	562
SEC61G	chr7	-	4	466
SEC62	chr3	+	8	6541
SEC63	chr6	-	21	6500
SECISBP2	chr9	+	17	3467
SECISBP2L	chr15	-	18	7176
SECTM1	chr17	-	5	2282
SEH1L	chr18	+	9	3506
SEL1L	chr14	-	21	6579
SEL1L2	chr20	-	20	2230
SEL1L3	chr4	-	24	4549
SELE	chr1	-	14	3875
SELENBP1	chr1	-	12	1705
SELK	chr3	-	5	818
SELL	chr1	-	9	2495
SELM	chr22	-	5	691
SELO	chr22	+	9	2315
SELP	chr1	-	17	3171
SELPLG	chr12	-	3	2784
SELRC1	chr1	-	3	2114
SELS	chr15	-	7	1871
SELT	chr3	+	6	3490
SELV	chr19	+	6	1704
SEMA3A	chr7	-	17	5659
SEMA3B	chr3	+	18	2926
SEMA3C	chr7	-	18	5174
SEMA3D	chr7	-	17	6258
SEMA3E	chr7	-	18	6729
SEMA3F	chr3	+	19	3516
SEMA3G	chr3	-	16	4700
SEMA4A	chr1	+	16	3453
SEMA4B	chr15	+	15	3942
SEMA4C	chr2	-	15	3552
SEMA4D	chr9	-	22	6793
SEMA4F	chr2	+	14	4273
SEMA4G	chr10	+	14	4401
SEMA5A	chr5	-	23	11808
SEMA5B	chr3	-	23	4707
SEMA6A	chr5	-	19	6860
SEMA6B	chr19	-	17	3942
SEMA6C	chr1	-	20	4022
SEMA6D	chr15	+	23	6959
SEMA7A	chr15	-	15	3447
SEMG1	chr20	+	3	1663
SEMG2	chr20	+	3	1982
SENP1	chr12	-	18	4726
SENP2	chr3	+	17	3194
SENP3	chr17	+	11	2495
SENP3-EIF4A1	chr17	+	22	4304
SENP5	chr3	+	10	6307
SENP6	chr6	+	24	6642
SENP7	chr3	-	24	4933
SENP8	chr15	+	5	2295
SEP15	chr1	-	5	1840
SEPHS1	chr10	-	9	3260
SEPHS1P	chr7	-	1	4108
SEPHS2	chr16	-	1	2273
SEPN1	chr1	+	13	4332
SEPP1	chr5	-	7	2203
SEPSECS	chr4	-	11	5645
SEPT1	chr16	-	12	1590
SEPT10	chr2	-	11	3254
SEPT11	chr4	+	10	5555
SEPT12	chr16	-	10	1344
SEPT14	chr7	-	10	3785
SEPT2	chr2	+	16	3798
SEPT3	chr22	+	10	4656
SEPT4	chr17	-	12	2955
SEPT5	chr22	+	13	2457
SEPT5-GP1BB	chr22	+	12	4671
SEPT6	chrX	-	12	5714
SEPT7	chr7	+	13	4348
SEPT7L	chr10	-	4	671
SEPT7P2	chr7	-	13	2237
SEPT8	chr5	-	12	5903
SEPT9	chr17	+	18	6575
SEPW1	chr19	+	6	880
SEPX1	chr16	-	4	1367
SERAC1	chr6	-	17	3969
SERBP1	chr1	-	8	6764
SERF1A	chr5	+	8	4594
SERF1B	chr5	+	8	4566
SERF2	chr15	+	5	3925
SERF2-C15ORF63	chr15	+	6	1776
SERGEF	chr11	-	11	1492
SERHL	chr22	+	11	1357
SERHL2	chr22	+	12	1374
SERINC1	chr6	-	10	3128
SERINC2	chr1	+	14	3549
SERINC3	chr20	-	11	2725
SERINC4	chr15	-	11	1490
SERINC5	chr5	-	14	7018
SERP1	chr3	-	3	3172
SERP2	chr13	+	3	784
SERPINA1	chr14	-	6	3687
SERPINA10	chr14	-	6	2524
SERPINA11	chr14	-	5	1471
SERPINA12	chr14	-	6	2061
SERPINA13	chr14	+	5	1718
SERPINA3	chr14	+	5	1590
SERPINA4	chr14	+	5	1661
SERPINA5	chr14	+	6	2312
SERPINA6	chr14	-	5	1492
SERPINA7	chrX	-	5	1596
SERPINA9	chr14	-	5	1841
SERPINB1	chr6	-	7	1292
SERPINB10	chr18	+	7	1194
SERPINB11	chr18	+	8	1730
SERPINB12	chr18	+	7	1218
SERPINB13	chr18	+	8	3180
SERPINB2	chr18	+	9	2166
SERPINB3	chr18	-	8	1777
SERPINB4	chr18	-	8	1719
SERPINB5	chr18	+	7	2633
SERPINB6	chr6	-	8	2048
SERPINB7	chr18	+	9	2313
SERPINB8	chr18	+	8	3786
SERPINB9	chr6	-	7	4145
SERPINC1	chr1	-	7	1599
SERPIND1	chr22	+	5	2221
SERPINE1	chr7	+	9	3181
SERPINE2	chr2	-	10	2410
SERPINE3	chr13	+	7	1441
SERPINF1	chr17	+	8	1533
SERPINF2	chr17	+	11	2345
SERPING1	chr11	+	8	1983
SERPINH1	chr11	+	6	2320
SERPINI1	chr3	+	9	1989
SERPINI2	chr3	-	9	1430
SERTAD1	chr19	-	2	1204
SERTAD2	chr2	-	2	5548
SERTAD3	chr19	-	3	1679
SERTAD4	chr1	+	4	2008
SERTM1	chr13	+	2	3206
SESN1	chr6	-	12	3631
SESN2	chr1	+	10	3528
SESN3	chr11	-	10	1987
SESTD1	chr2	-	18	10448
SET	chr9	+	9	3272
SETBP1	chr18	+	8	10972
SETD1A	chr16	+	19	6447
SETD1B	chr12	+	17	8195
SETD2	chr3	-	21	8433
SETD3	chr14	-	14	3300
SETD4	chr21	-	13	3383
SETD5	chr3	+	23	6827
SETD6	chr16	+	8	2979
SETD7	chr4	-	8	7012
SETD8	chr12	+	8	2751
SETDB1	chr1	+	22	4659
SETDB2	chr13	+	15	6221
SETMAR	chr3	+	4	2397
SETX	chr9	-	26	11016
SEZ6	chr17	-	17	4212
SEZ6L	chr22	+	17	6573
SEZ6L2	chr16	-	18	3557
SF1	chr11	-	14	4227
SF3A1	chr22	-	16	5120
SF3A2	chr19	+	9	1650
SF3A3	chr1	-	17	2836
SF3B1	chr2	-	26	4447
SF3B14	chr2	-	4	771
SF3B2	chr11	+	22	2894
SF3B3	chr16	+	26	9720
SF3B4	chr1	-	6	1993
SF3B5	chr6	-	1	737
SFI1	chr22	+	33	4252
SFMBT1	chr3	-	23	5051
SFMBT2	chr10	-	22	8064
SFN	chr1	+	1	1315
SFPQ	chr1	-	10	3073
SFR1	chr10	+	5	1529
SFRP1	chr8	-	3	4467
SFRP2	chr4	-	3	1990
SFRP4	chr7	-	6	2973
SFRP5	chr10	-	3	1883
SFSWAP	chr12	+	18	3245
SFT2D1	chr6	-	8	690
SFT2D2	chr1	+	8	856
SFT2D3	chr2	+	1	2811
SFTA1P	chr10	-	4	693
SFTA2	chr6	-	3	454
SFTA2	chr6_cox_hap2	-	3	454
SFTA2	chr6_dbb_hap3	-	3	454
SFTA2	chr6_mann_hap4	-	3	454
SFTA2	chr6_mcf_hap5	-	3	454
SFTA2	chr6_qbl_hap6	-	3	454
SFTA3	chr14	-	4	1486
SFTPA1	chr10	+	7	2278
SFTPA2	chr10	-	6	2201
SFTPB	chr2	-	12	3667
SFTPC	chr8	+	5	1189
SFTPD	chr10	-	8	1283
SFXN1	chr5	+	11	2991
SFXN2	chr10	+	12	2562
SFXN3	chr10	+	12	3090
SFXN4	chr10	-	14	1388
SFXN5	chr2	-	14	4140
SGCA	chr17	+	10	1433
SGCB	chr4	-	6	4279
SGCD	chr5	+	9	10144
SGCE	chr7	-	13	1810
SGCG	chr13	+	8	1655
SGCZ	chr8	-	8	2178
SGIP1	chr1	+	25	4694
SGK1	chr6	-	17	3965
SGK110	chr19	-	4	1269
SGK196	chr8	+	5	1615
SGK2	chr20	+	14	2457
SGK223	chr8	-	5	4627
SGK3	chr8	+	18	4608
SGK494	chr17	-	12	3779
SGMS1	chr10	-	11	3753
SGMS2	chr4	+	8	6543
SGOL1	chr3	-	9	4770
SGOL2	chr2	+	10	4676
SGPL1	chr10	+	15	5769
SGPP1	chr14	-	3	3308
SGPP2	chr2	+	5	1200
SGSH	chr17	-	8	2768
SGSM1	chr22	+	26	6176
SGSM2	chr17	+	24	4867
SGSM3	chr22	+	22	2989
SGTA	chr19	-	12	2315
SGTB	chr5	-	11	5453
SH2B1	chr16	+	10	5126
SH2B2	chr7	+	7	1894
SH2B3	chr12	+	8	5406
SH2D1A	chrX	+	4	2517
SH2D1B	chr1	-	4	2535
SH2D2A	chr1	-	9	1845
SH2D3A	chr19	-	10	2356
SH2D3C	chr9	-	15	3857
SH2D4A	chr8	+	11	3503
SH2D4B	chr10	+	8	4101
SH2D5	chr1	-	10	3834
SH2D6	chr2	+	5	894
SH2D7	chr15	+	6	1892
SH3BGR	chr21	+	8	1286
SH3BGRL	chrX	+	4	2062
SH3BGRL2	chr6	+	4	4646
SH3BGRL3	chr1	+	3	1115
SH3BP1	chr22	+	18	2576
SH3BP2	chr4	+	16	9790
SH3BP4	chr2	+	6	5183
SH3BP5	chr3	-	10	3033
SH3BP5L	chr1	-	7	3182
SH3D19	chr4	-	22	5553
SH3D21	chr1	+	16	2579
SH3GL1	chr19	-	10	2540
SH3GL1P1	chr17	+	1	2497
SH3GL1P2	chr17	+	1	2490
SH3GL2	chr9	+	9	2728
SH3GL3	chr15	+	9	1693
SH3GLB1	chr1	+	11	6488
SH3GLB2	chr9	-	11	1984
SH3KBP1	chrX	-	20	5072
SH3PXD2A	chr10	-	14	11247
SH3PXD2B	chr5	-	13	7777
SH3RF1	chr4	-	12	5265
SH3RF2	chr5	+	10	3043
SH3RF3	chr2	+	10	5608
SH3TC1	chr4	+	18	4260
SH3TC2	chr5	-	17	26580
SH3YL1	chr2	-	10	1788
SHANK1	chr19	-	23	6643
SHANK2	chr11	-	23	10590
SHANK3	chr22	+	23	7145
SHARPIN	chr8	-	9	1816
SHB	chr9	-	6	6021
SHBG	chr17	+	10	1508
SHC1	chr1	-	13	3717
SHC2	chr19	-	13	2494
SHC3	chr9	-	12	9768
SHC4	chr15	-	12	4556
SHCBP1	chr16	-	13	3232
SHCBP1L	chr1	-	10	2365
SHD	chr19	+	6	2576
SHE	chr1	-	6	6183
SHF	chr15	-	8	2500
SHFM1	chr7	-	3	498
SHH	chr7	-	3	1576
SHISA2	chr13	-	2	2889
SHISA3	chr4	+	2	1971
SHISA4	chr1	+	5	1661
SHISA5	chr3	-	6	2166
SHISA6	chr17	+	6	7415
SHISA7	chr19	-	4	6035
SHISA8	chr22	-	4	1405
SHISA9	chr16	+	6	9899
SHKBP1	chr19	+	18	2365
SHMT1	chr17	-	12	2519
SHMT2	chr12	+	14	2856
SHOC2	chr10	+	9	3947
SHOX	chrX	+	7	4384
SHOX	chrY	+	7	4384
SHOX2	chr3	-	6	3223
SHPK	chr17	-	7	3838
SHPRH	chr6	-	30	7360
SHQ1	chr3	-	11	2848
SHROOM1	chr5	-	9	4113
SHROOM2	chrX	+	10	7445
SHROOM3	chr4	+	11	11019
SHROOM4	chrX	-	9	9560
SI	chr3	-	48	6011
SIAE	chr11	-	13	3278
SIAH1	chr16	-	3	2498
SIAH2	chr3	-	2	2620
SIAH3	chr13	-	2	3994
SIDT1	chr3	+	25	5002
SIDT2	chr11	+	26	3919
SIGIRR	chr11	-	11	1847
SIGLEC1	chr20	-	21	6720
SIGLEC10	chr19	-	11	3394
SIGLEC11	chr19	-	11	3165
SIGLEC12	chr19	-	8	2219
SIGLEC14	chr19	-	7	2113
SIGLEC15	chr18	+	6	1505
SIGLEC16	chr19	+	4	1609
SIGLEC5	chr19	-	9	2498
SIGLEC6	chr19	-	8	2155
SIGLEC7	chr19	+	7	1754
SIGLEC8	chr19	-	7	2949
SIGLEC9	chr19	+	8	2020
SIGLECP3	chr19	+	4	2231
SIGMAR1	chr9	-	4	1656
SIK1	chr21	-	14	4703
SIK2	chr11	+	15	5678
SIK3	chr11	-	24	6069
SIKE1	chr1	-	5	5503
SIL1	chr5	-	11	1988
SIM1	chr6	-	11	3995
SIM2	chr21	+	11	4959
SIN3A	chr15	-	22	6991
SIN3B	chr19	+	20	5129
SIPA1	chr11	+	17	3706
SIPA1L1	chr14	+	22	6005
SIPA1L2	chr1	-	21	6488
SIPA1L3	chr19	+	22	7983
SIRPA	chr20	+	10	4478
SIRPB1	chr20	-	11	4479
SIRPB2	chr20	-	5	2833
SIRPD	chr20	-	4	812
SIRPG	chr20	-	6	1716
SIRT1	chr10	+	10	4313
SIRT2	chr19	-	16	2399
SIRT3	chr11	-	7	2902
SIRT4	chr12	+	4	1210
SIRT5	chr6	+	12	5897
SIRT6	chr19	-	8	1636
SIRT7	chr17	-	10	1731
SIT1	chr9	-	5	1236
SIVA1	chr14	+	4	771
SIX1	chr14	-	2	2687
SIX2	chr2	-	2	2154
SIX3	chr2	+	2	2523
SIX4	chr14	-	3	6275
SIX5	chr19	-	3	3331
SIX6	chr14	+	2	1475
SKA1	chr18	+	7	2918
SKA2	chr17	-	4	3147
SKA3	chr13	-	9	2919
SKAP1	chr17	-	13	1576
SKAP2	chr7	-	13	3970
SKI	chr1	+	7	5707
SKIL	chr3	+	7	3588
SKINTL	chr1	-	10	1511
SKIV2L	chr6	+	28	4170
SKIV2L	chr6_cox_hap2	+	28	4170
SKIV2L	chr6_dbb_hap3	+	28	4170
SKIV2L	chr6_mcf_hap5	+	28	4170
SKIV2L	chr6_qbl_hap6	+	28	4170
SKIV2L	chr6_ssto_hap7	+	28	404
SKIV2L2	chr5	+	27	4204
SKOR1	chr15	+	10	2766
SKP1	chr5	-	5	2699
SKP2	chr5	+	10	3504
SLA	chr8	-	9	3617
SLA2	chr20	-	8	2493
SLAIN1	chr13	+	10	3547
SLAIN2	chr4	+	8	6011
SLAMF1	chr1	-	7	2001
SLAMF6	chr1	-	8	2746
SLAMF7	chr1	+	7	2657
SLAMF8	chr1	+	5	3300
SLAMF9	chr1	-	4	1156
SLBP	chr4	-	8	1725
SLC10A1	chr14	-	5	1631
SLC10A2	chr13	-	6	3779
SLC10A3	chrX	-	2	2129
SLC10A4	chr4	+	3	2118
SLC10A5	chr8	-	1	1317
SLC10A6	chr4	-	6	1502
SLC10A7	chr4	-	12	4898
SLC11A1	chr2	+	15	3852
SLC11A2	chr12	-	20	6805
SLC12A1	chr15	+	28	4805
SLC12A2	chr5	+	27	6860
SLC12A3	chr16	+	26	5567
SLC12A4	chr16	-	26	5026
SLC12A5	chr20	+	27	6256
SLC12A6	chr15	-	28	8295
SLC12A7	chr5	-	24	5304
SLC12A8	chr3	-	14	3515
SLC12A9	chr7	+	14	3294
SLC13A1	chr7	-	15	3797
SLC13A2	chr17	+	13	2645
SLC13A3	chr20	-	15	4235
SLC13A4	chr7	-	16	2894
SLC13A5	chr17	-	12	3282
SLC14A1	chr18	+	11	4437
SLC14A2	chr18	+	22	4455
SLC15A1	chr13	-	23	3127
SLC15A2	chr3	+	22	5523
SLC15A3	chr11	-	8	2116
SLC15A4	chr12	-	8	2789
SLC15A5	chr12	-	9	2923
SLC16A1	chr1	-	5	4668
SLC16A10	chr6	+	6	2891
SLC16A11	chr17	-	4	1803
SLC16A12	chr10	-	8	4622
SLC16A13	chr17	+	4	1748
SLC16A14	chr2	-	5	4398
SLC16A2	chrX	+	6	4372
SLC16A3	chr17	+	9	2482
SLC16A4	chr1	-	9	2649
SLC16A5	chr17	+	7	1925
SLC16A6	chr17	-	7	3955
SLC16A7	chr12	+	5	3541
SLC16A8	chr22	-	5	1896
SLC16A9	chr10	-	6	3987
SLC17A1	chr6	-	13	1843
SLC17A2	chr6	-	11	2375
SLC17A3	chr6	-	13	1808
SLC17A4	chr6	+	12	3600
